,Titulo,Autor,Referencia,Texto,link
321,Mueren por derrumbe de mina en Chihuahua,Pedro Sánchez,"CHIHUAHUA.- Tres personas murieron y dos resultaron lesionados debido a un derrumbe que ocurrió en la mina de Cerro Prieto en el Municipio de Julimes, Chihuahua.
De acuerdo con la Fiscalía General...","CHIHUAHUA.- Tres personas murieron y dos resultaron lesionados debido a un derrumbe que ocurrió en la mina de Cerro Prieto en el Municipio de Julimes, Chihuahua. De acuerdo con la Fiscalía General del Estado (FGE), el accidente se registró la noche del domingo y ayer lunes corporaciones policiacas, en coordinación con Protección Civil y grupos de socorristas, lograron el rescate de dos de los cuerpos sin vida. ""Se logró sacar los cuerpos sin vida de quienes fueron identificados como Luis Alberto Landeros Irungaray y Guadalupe Acosta Reyes, de 25 y 42 años respectivamente, y continúan los esfuerzos para extraer el cuerpo sin vida de la tercera víctima identificada como Jesús Lares Molina, de 35 años"", comunicó la FGE. Detalló que el reporte sobre el incidente se recibió vía telefónica a las 23:20 horas a través del radio operador de la Agencia Estatal de Investigación, en el que informaban del accidente y el traslado de otros dos hombres que resultaron heridos, a la Clínica 11 de la ciudad de Delicias. Uno de los lesionados, de nombre Félix Adrián G. B., de 32 años, quien presenta contusión en pierna y pie derecho, relató que cinco trabajadores estaban dentro de la mina a las 21:00 horas, como a 300 metros de profundidad, cuando se empezó a derrumbar. El hombre aseguró que cayeron piedras grandes, pero que él alcanzó a salir para pedir ayuda para sus demás compañeros. Además, explicó que posteriormente fue salvado su cuñado Jorge Alejandro C. S., de 38 años, quien salió muy lastimado del derrumbe, con fracturas de cadera, así como de fémur derecho e izquierdo. ""Las otras tres personas se quedaron dentro, y ya que no pudieron ser sacados con vida"", señaló la FGE.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7060183|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190507/interactiva/RNAC20190507-016.JPG&text=Mueren+por+derrumbe+de+mina+en+Chihuahua&tit=
322,Denuncian opositores simulacion en consultas,César Martínez,"Las consultas realizadas por el Gobierno federal entorno a los proyectos del Corredor Transístmico, el Proyecto Integral Morelos (PIM) y el Aeropuerto de Santa Lucía son simulaciones, acusaron...","Las consultas realizadas por el Gobierno federal entorno a los proyectos del Corredor Transístmico, el Proyecto Integral Morelos (PIM) y el Aeropuerto de Santa Lucía son simulaciones, acusaron representantes de ciudadanos de Oaxaca, Morelos y el Estado de México. Los pobladores y activistas opositores a los proyectos coincidieron en el coloquio ""Lo común y la crisis sistémica"", organizado por el Centro de Investigación sobre América Latina y el Caribe de la UNAM. Gloria Méndez, abogada del Centro de Derechos Humanos Zeferino Ladrillero, explicó que la consulta realizada en Nextlalpan para el Aeropuerto de Santa Lucía se realizó antes de que existiera el análisis de impacto ambiental, además de que las autoridades condicionan servicios públicos por su aval al proyecto. ""La consulta fue realizada antes de que saliera la luz la manifestación de impacto ambiental, lo que significa que a esta comunidad de Nextlalpan le consultaron este proyecto sin siquiera darles la información de qué se trata y cuáles son las consecuencias, y contexto hídrico de esta región es grave"", planteó. Sobre el PIM, en el que se enmarca la planta termoeléctrica de Huexca, Samantha César, del Frente de Pueblos en Defensa de la Tierra y Agua de Morelos, Puebla y Tlaxcala, reprochó que el Gobierno de Andrés Manuel López Obrador cambió su postura respecto a este megaproyecto. ""En estos tiempos obradoristas qué pasa con las consultas, de pronto este Gobierno es más hábil y dice para qué los reprimo, mejor simulemos una consulta"", planteó. En tanto, Carlos Manzo, integrante de la Asamblea de Comuneros de Unión Hidalgo, Oaxaca, cuestionó las consultas que realizó a finales de marzo el Instituto Nacional de Pueblos Indígenas sobre el proyecto Transístmico.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7061572|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190509/interactiva/RNAC20190509-008.JPG&text=Denuncian+opositores+simulacion+en+consultas&tit=
323,Multaran tala con 25 mdp,Samuel Adam,"Por haber talado 54 árboles sobre Avenida Real Mayorazgo, el Fideicomiso Fibra Uno, desarrollador de Proyecto Mítikah, deberá pagar una multa que podría alcanzar los 25 millones de pesos.
""Se está...","Por haber talado 54 árboles sobre Avenida Real Mayorazgo, el Fideicomiso Fibra Uno, desarrollador de Proyecto Mítikah, deberá pagar una multa que podría alcanzar los 25 millones de pesos. ""Se está preparando una multa administrativa que evalúa los daños. Hasta el momento es de más de 25 millones de pesos"", expuso la Jefa de Gobierno, Claudia Sheinbaum. La Secretaría de Medio Ambiente (Sedema) evalúa la sanción, que a inicio de semana era de 7 millones de pesos, con base en la cuantificación de daños que generó la tala, según la Ley Ambiental de Protección a la Tierra de la Ciudad de México. Además, el juez décimo sexto de lo penal tiene un proceso abierto contra los desarrolladores de la obra ubicada al sur de la Ciudad, mientras que la Secretaría de Desarrollo Urbano y Vivienda mantiene sin autorización la fase dos del proyecto. Sheinbaum dio a conocer también que pese a que la Secretaría de Movilidad (Semovi) negó el permiso para la construcción del deprimido, los desarrolladores talaron los árboles para su construcción. Debido a ello, alrededor de 100 vecinos pidieron sanciones a la constructora con un bloqueo en Avenida Universidad.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7062445|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190510/interactiva/RPRI20190510-001.JPG&text=Multaran+tala+con+25+mdp&tit=
324,Prohibio la Semovi desnivel en Mitikah,"Samuel Adam, Iván Sosa y Cristina Hernández",Investiga la PGJ a empresa por daño ambiental. Piden vecinos a CSP que su Gobierno revoque el PATR dado a la empresa,"La Secretaría de Movilidad (Semovi) negó el permiso para la construcción de un deprimido vial en Real de Mayorazgo al Proyecto Mítikah. Sin embargo, de acuerdo con autoridades, esto no frenó a los desarrolladores para talar los árboles y buscar la construcción de esta obra. La aprobación de la Secretaría de Medio Ambiente (Sedema) para la construcción de este túnel vehicular a través de un Permiso Administrativo Temporal Revocable (PATR), condicionaba a un aval de la Secretaría de Desarrollo Urbano y Vivienda (Seduvi) y de Seguridad Ciudadana (SSC). La Jefa de Gobierno, Claudia Sheinbaum, señaló ayer que el 22 de abril (dos semanas antes de la tala de árboles), la Semovi estimó que este deprimido vial era un proyecto sesgado y no cumplía con los estándares de mitigación. ""Los modelos carecen de elementos que son de gran relevancia, analizar en el estudio debido a las características del proyecto, peatones, transporte público y ciclistas"", leyó Claudia Sheinbaum respecto a la resolución de Semovi. ""No hay justificación técnica para asegurar que el soterramiento de la parte de Mayorazgo sea una medida positiva para la movilidad de la zona"". Además, indicó la Mandataria, el deprimido estaba condicionado para la realización del proyecto fase 2, misma que fue cancelada en marzo porque Mítikah quería aumentar 16 mil metros cuadrados de construcción a través de un oficio. El fideicomiso Fibra Uno, desarrollador de la obra, supo la resolución días después. ""Habían actuado con dolo porque ellos saben todo esto, son Fibra Uno, han desarrollado muchas cosas en la Ciudad. Si alguien conoce la normatividad de la Ciudad son ellos, a pesar de su conocimiento de todo esto, se adelantaron y talaron 54 árboles"", dijo Sheinbaum. A su vez, la Procuraduría General de Justicia investiga al fideicomiso de bienes raíces Fibra Uno y Helios, por daño ambiental. ""Todo eso está en curso la investigación y han presentado algunos documentos. Estoy pidiendo a Seduvi que me valide todos esos documentos que están presentando"", dijo la Procuradora Ernestina Godoy. Por la mañana, vecinos de Xoco bloquearon Avenida Universidad para exigir al Gobierno de la Ciudad que revoque el PATR. ""El paso a desnivel de nada sirve, ni la ampliación de las calles y banquetas que pretenden, no son ninguna mitigación a una obra que traerá miles de habitantes"", expuso el vecino René Rivas.     Claudia Sheinbaum, Jefa de Gobierno   ""Habían actuado con dolo porque ellos saben todo esto, son Fibra Uno, han desarrollado muchas cosas en la Ciudad. Si alguien conoce la normatividad de la Ciudad son ellos"".     René Rivas, vecino   ""El paso a desnivel de nada sirve, ni la ampliación de las calles y banquetas que pretenden, no son ninguna mitigación a una obra que traerá miles de habitantes"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7062353|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190510/interactiva/RCIU20190510-004.JPG&text=Prohibio+la+Semovi+desnivel+en+Mitikah&tit=
325,Suspenden ampliacion de plaza en Masaryk,Víctor Juárez,"Tras protestas vecinales, la Alcaldía Miguel Hidalgo suspendió provisionalmente obras de ampliación de un centro comercial ubicado en Lafontaine 110 esquina con Presidente Masaryk, en Polanco.
El...","Tras protestas vecinales, la Alcaldía Miguel Hidalgo suspendió provisionalmente obras de ampliación de un centro comercial ubicado en Lafontaine 110 esquina con Presidente Masaryk, en Polanco. El conflicto entre los colonos y el desarrollo surgió de la presunta violación de las alturas permitidas en la colonia que, de acuerdo con el Programa Parcial de Polanco, corresponde a cuatro niveles de altura o 16.4 metros. Sin embargo, las estructuras colocadas como parte de la ampliación superan los 20 metros, según una medición del Instituto de Verificación Administrativa (Invea). ""Aquí existía una placita comercial, pero ahorita se está edificando lo que pretende ser otra plaza comercial. En teoría deben ser los mismos metros cuadrados, no están presentando nueva sino una manifestación de ampliación"", Gustavo García, director jurídico de Miguel Hidalgo. El funcionario explicó que la suspensión corresponde a una medida precautoria para valorar la existencia de permisos que avalen la edificación de más de 20 niveles de altura. Pese a manifestar obras de ampliación, los vecinos reportaron que se llevaron a cabo obras de demolición. ""Es una medida precautoria para que no avance la obra, porque en base en lo que arrojó el Invea los 10 días que tuvieron para hacer observaciones, ahorita no tenemos elementos para que nos demuestren que está plenamente acreditado"", señaló García.     Gustavo García, director jurídico de MH   ""Aquí existía una placita comercial, pero ahorita se está edificando lo que pretende ser otra plaza comercial. En teoría deben ser los mismos metros cuadrados"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7062350|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190510/interactiva/RCIU20190510-004.JPG&text=Suspenden+ampliacion+de+plaza+en+Masaryk&tit=
326,Asesinan en Puebla a activista indigena,Óscar Uscanga,"El activista Leonel Díaz Urbano, quien se oponía a la construcción de la hidroeléctrica en el municipio de Zacapoaxtla, en Puebla, fue asesinado durante la noche del jueves, de acuerdo con reportes...","El activista Leonel Díaz Urbano, quien se oponía a la construcción de la hidroeléctrica en el municipio de Zacapoaxtla, en Puebla, fue asesinado durante la noche del jueves, de acuerdo con reportes locales. Según las primeras versiones del crimen, el líder indígena fue asesinado a balazos cuando se encontraba dentro de su domicilio, en la comunidad de San Juan Tahitic. Según vecinos, mientras dormía, los asesinos habrían disparado desde afuera por la ventana de su casa. Con este asesinato suman tres opositores de este proyecto hidroeléctrico ultimados en menos de un año, pues Adrián Tilihuit y Artemio Hernández, fueron también asesinados en junio de 2018. También está el caso de otro opositor a proyectos de generación de energía, como lo fue Samir Flores, quien el pasado 20 de febrero fue asesinado en Cuautla, Morelos. Tras el homicidio de Díaz, la directora de la organización Causa en Común, María Elena Morera, lamentó en sus redes sociales la violencia en esta región. ""Hoy le dispararon mientras estaba en su casa. Siguen los asesinatos de activistas, sin consecuencias. Matar es barato"", reprochó. Asimismo, la diputada federal Julieta Macías Rábago expresó su indignación por el ataque contra el defensor de la Tierra. ""Mi solidaridad con la familia, amigos, compañeros y comunidad de Leonel Díaz Urbano"", publicó. El homicidio del activista indígena también fue reprochado por Enrique Cárdenas, candidato a la gubernatura de Puebla, quien ofreció garantías a los pueblos originarios de resultar ganador. ""Lamento profundamente el asesinato del activista zacapoaxtla Leonel Díaz Urbano. Los derechos de las comunidades y pueblos originarios serán respetados y defendidos en mi gobierno"", publicó en Twitter. Hasta ayer ninguna autoridad se había pronunciado al respecto del homicidio en la región norte de la entidad.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7063236|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190511/interactiva/RNAC20190511-007.JPG&text=Asesinan+en+Puebla+a+activista+indigena&tit=
327,Exigen pueblos ser consultados,Evlyn Cervantes,Reprochan en Tecámac ejercicio de AMLO. Piden habitantes originarios ser tomados en cuenta sobre aeropuerto,"TECÁMAC, Edomex.- Representantes de los 12 pueblos originarios de Tecámac exigieron que el Gobierno federal les garantice el derecho a la consulta libre, previa e informada, para decidir sobre el futuro del Aeropuerto de Santa Lucía. En entrevista, reprocharon que este proyecto de infraestructura se haya decidido con una consulta sin fundamento jurídico, como la que organizó el Presidente Andrés Manuel López Obrador. ""Pedimos al Presidente que cumpla su palabra y como él mismo dice, que no mienta, que no traicione. Los pueblos le estorbamos a esos megaproyectos, pero los pueblos tenemos el soberano derecho a manifestarnos en contra de este aeropuerto que va traer un desarrollo que nos afectará a nosotros muy gravemente"", indicó Beatriz Rivero, representante del pueblo de Los Reyes Acozac. ""A partir de nuestro reconocimiento como pueblos originarios no pedimos, exigimos que se nos consulte. Si quieren ver indígenas con taparrabo y huaraches, no somos eso, pero tenemos un vínculo con nuestro entorno, tenemos ceremonias ancestrales para pedir por la lluvia, nuestra máxima autoridad sigue siendo la Asamblea"", afirmó Rivero. La representante recordó que el Convenio 169 de la Organización Internacional del Trabajo (OIT) garantiza el derecho de los pueblos indígena a ser consultados cuando un megaproyecto, como el nuevo Aeropuerto, pretende desarrollarse en su territorio. ""Que el señor Presidente entienda que no toda crítica a los proyectos que está haciendo, vienen de grupos o de partidos políticos. Que tenga la apertura a lo indígena"", agregó. Miguel Meléndez García, también representante del pueblo Los Reyes, pidió a la Secretaría de Medio Ambiente y Recursos Naturales (Semarnat) que se garantice una consulta pública con duración de al menos un mes. ""Queremos que nos consulten durante un mes. Nos aventaron un Aeropuerto en base a una consulta que no tiene ningún fundamento jurídico y que fue convocada por el Presidente en todo el país, cuando los afectados somos nosotros. Le pedimos al Presidente que no mienta y que no traicione al pueblo"", demandó. Manuel Martínez León, representante del pueblo de Santa María Ajoloapan, también pidió al mandatario federal no desconocer a los 12 pueblos originarios de este municipio. ""Le recuerdo al Presidente sus palabras: no mentir, no robar, no traicionar. A la Presidenta Municipal de Tecámac también le repetiría estas palabras que ellos mencionaron cuando estaban en campaña, y que hoy, con sus proyectos, están desconociendo a los pueblos que vivimos aquí"", expresó. Arturo Hernández Buendía, representante del pueblo de San Pablo Tecalco, explicó que una de las principales preocupaciones que tienen los pueblos originarios es que no se reconoce su presencia en la Manifestación de Impacto Ambiental (MIA), y al no reconocerlos, la autoridad no les garantiza el derecho a ser consultados. El Gobierno federal, consideró, impone el proyecto del nuevo aeropuerto a los pueblos originarios, ya que personal militar continúa trabajando en la preparación del sitio, sin tomar en cuenta la opinión de los habitantes de la zona.     Protección indígena   Los pueblos originarios de México tienen derecho a ser consultados, cuando un proyecto como el aeropuerto, pretende desarrollarse en su territorio, de acuerdo con el Convenio 169 de la OIT.   - El convenio internacional fue establecido en junio de 1989. - En noviembre de 2014, el acuerdo fue ratificado por 22 países, entre ellos México.     POSTULADOS BÁSICOS:   1 El derecho de los pueblos indígenas a mantener y fortalecer sus culturas, formas de vida e instituciones propias, y su derecho a participar de manera efectiva en las decisiones que les afectan. 2 El derecho a decidir sus propias prioridades en lo que atañe al proceso de desarrollo, en la medida en que éste afecte sus vidas, creencias y bienestar espiritual y a las tierras que ocupan.   - Maquinaria trabaja en terrenos donde se construye el nuevo Aeropuerto de Santa Lucía, localizados en la comunidad Los Reyes, en Tecámac.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7063240|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190511/interactiva/RNAC20190511-007.JPG&text=Exigen+pueblos+ser+consultados&tit=
328,Carece Dos Bocas de permisos ambientales,Karla Omaña,"Luis Vera, director ejecutivo de la Agencia de Seguridad, Energía y Ambiente (Asea), aseguró que la nueva refinería de Dos Bocas aún no cuenta con los permisos necesarios en materia medioambiental...","Luis Vera, director ejecutivo de la Agencia de Seguridad, Energía y Ambiente (Asea), aseguró que la nueva refinería de Dos Bocas aún no cuenta con los permisos necesarios en materia medioambiental para ser edificada. ""No tengo la menor idea de cómo vaya eso, nosotros somos reguladores, cuando nos lleguen las manifestaciones de impacto ambiental y los estudios los veremos. ""Nosotros estamos listos para recibirlos, tenemos todas las áreas preparadas para revisarlo, estamos esperando"", aseguró Vera. El Presidente Andrés Manuel López Obrador aseguró que el próximo 2 de junio comenzarán con los trabajos para la construcción de la nueva refinería. Sin embargo, el mega proyecto aún no cuenta con la autorización de la ASEA. ""Si no tienen una autorización de impacto ambiental no pueden comenzar a construir. ""Cualquier proyecto tiene que tener un estudio medioambiental previo"", aseguró Luis Vera durante el foro ""Energy Innovation Forum"". En septiembre de 2018, una empresa local de Tabasco inició la limpieza y el desmonte de los terrenos donde se construirá. Tras ello, la Agencia impuso una multa por 13 millones de pesos y medidas compensatorias en materia forestal y de impacto ambiental. Según el Gobierno federal, la refinería costará 160 mil millones de pesos, comenzará a ser construida el 2 de junio, y deberá quedar terminada en mayo de 2022. Con los 300 mil barriles que producirá Dos Bocas, según el Presidente, en mayo del 2022 habrá autosuficiencia en producción de gasolinas, que actualmente es de 200 mil barriles y se compran 600 mil.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7067221|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190516/interactiva/RNEG20190516-006.JPG&text=Carece+Dos+Bocas+de+permisos+ambientales&tit=
329,Se atora conflicto minero en Zacatecas,Renata Tarragona,"A más de un mes del bloqueo a la mina Peñasquito, en Mazapil, Zacatecas, el conflicto no se resuelve.
Mientras ejidatarios de San Juan de Cedros, liderados por el Frente Popular de Lucha de...","A más de un mes del bloqueo a la mina Peñasquito, en Mazapil, Zacatecas, el conflicto no se resuelve. Mientras ejidatarios de San Juan de Cedros, liderados por el Frente Popular de Lucha de Zacatecas (FPLZ), reclamaron acuerdos incumplidos y la indemnización por deudas y falta de agua, la transnacional Newmont-GoldCorp acusó de extorsión. Entre las exigencias del Frente y las comunidades están el pago de daños por la presunta falta de agua, el pago de adeudo a transportistas de Cedros y el cumplimiento de los compromisos para proyectos de desarrollo en la región establecidos hace más de 10 años. ""Mazapil es una zona de desastre ecológica con altos niveles de contaminación, sobre todo por metales pesados y se tienen graves problemas de agua potable y tierras; la mina procesa 130 mil toneladas de mineral diarias y para cada tonelada de material ocupa una tonelada de agua"", comentó en entrevista el senador morenista por Zacatecas José Narro Céspedes. Afirmó que, según un estudio elaborado por un laboratorio químico de Saltillo, 90 por ciento de la población tiene altos niveles de plomo y metales pesados en la sangre. A partir de éste se mandó hacer un estudio con la Escuela de Ingeniería Química de la Universidad Autónoma de Zacatecas, del cual esperan resultados. Newmont-GoldCorp declaró que la comunidad de Cedros y el Frente le exigieron 442 millones de dólares de compensación. No obstante, Narro dijo que no se tiene claro el monto de los pagos por daños y que el adeudo con transportistas es de 70 millones de pesos. Mil personas divididas en dos turnos diarios mantienen el bloqueo en la mina.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7067245|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190516/interactiva/RNEG20190516-001.JPG&text=Se+atora+conflicto+minero+en+Zacatecas&tit=
330,Urgen a solucionar conflicto en mina,Renata Tarragona,Pide industria detener bloqueo en Peñasquito. Llama la Camimex a que se respete el Estado de Derecho y entablar diálogo,"La industria minera llama a respetar el Estado de Derecho para detener el bloqueo de la mina zacatecana Peñasquito, así como a entablar el diálogo entre ejidatarios, trabajadores y empresa que genere acuerdos y reactive las operaciones del proyecto. Más de 20 mil trabajadores, empleados, proveedores y contratistas han sido afectados por el paro de actividades en la mina y la suspensión de pagos, además de la cancelación de programas sociales que apoyan a 25 de las comunidades cercanas a la operación. ""Lo que abogamos es que se vea cuál es la razón de fondo que hay ahí y también creemos que la forma como se está tratando de dirimir esas diferencias no es la correcta, el bloquear una de las minas más grandes de México, el exponer el trabajo de miles de gentes"", expresó el presidente de la Cámara Minera Mexicana (Camimex), Fernando Alanís. ""Se debe quitar el bloqueo para poder dialogar, es la única forma de hacer las cosas [...], se debe respetar el Estado de Derecho que dice que un bloqueo de ese tipo es ilegal, independientemente de si la razón sea válida o inválida, es ilegal, no se debe cuestionar"", sostuvo. Mediante un comunicado, el presidente de la Asociación de Ingenieros de Minas, Metalurgistas y Geólogos de México (AIMMGM), Salvador García, apeló de igual forma al Estado de Derecho para frenar la transgresión a la estabilidad económica y social de los pobladores de la región a causa de cualquier interés político o personal. De acuerdo con el director de Asuntos Corporativos de Newmont-GoldCorp, Michael Harvey, la empresa no está dispuesta a negociar bajo bloqueo, el cual mantiene un grupo de alrededor de 50 personas de una sola comunidad, Ejido Cedros, que no permite la entrada ni salida de la mina y amenazan con violencia a quien trate de acercarce. Apuntó que la minera interpuso denuncias penales por extorsión, delitos contra el comercio y la industria, privación ilegal de la libertad y otros derechos, asociación delictuosa y amenazas, mismas que no han tenido un seguimiento por parte de las autoridades, quienes tienen entendimiento del trasfondo del problema. Por día, Peñasquito está dejando de producir 50 millones de dólares y de pagar un millón de pesos de ISR y 300 mil pesos de impuesto minero. ""Todos están perdiendo, cada día de conflicto pierde México, la empresa y la gente, es un daño económico, a la confianza para la inversión extranjera y a la reputación del País"", finalizó Harvey.       Pérdidas millonarias   Minera Peñasquito suspendió operaciones y diversos pagos a causa del bloqueo ocasionado por ejidatarios. (cifras por día) 50 millones de dólares sin producir. 1 millón de pesos en ISR sin pagar. 300,000 pesos de impuesto minero sin pagar.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7068447|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190517/interactiva/RNEG20190517-003.JPG&text=Urgen+a+solucionar+conflicto+en+mina&tit=
331,Crece oposicion a MB5 en Tlalpan y Coyoacan,Selene Velasco y Alejandro León,Temen más daños a inmuebles afectados por el 19S. Denuncian colonos de CTM Culhuacán que están en riesgo unos 400 árboles,"Mientras la construcción de la Línea 5 del Metrobús avanza, los vecinos de las alcaldías de Tlalpan y Coyoacán, donde cruza la ruta al sur de la Ciudad, incrementan sus protestas en contra de esta obra, denunciando afectación a viviendas y daños ecológicos. Habitantes de Tlalpan rechazan las obras de ampliación de la Línea 5 por temor de que se agraven las afectaciones que sufrieron durante el sismo del 19 de septiembre de 2017. En varios tramos donde se prevé la construcción de estaciones del transporte, habitantes colocaron mantas para externar su miedo. REFORMA constató que además, los trabajos que recién inician, derivan en invasión de la vía pública. ""No sabemos ni qué pasa con el proyecto y si es que se consideró el peso de los vehículos articulados, con lo que aguanta la infraestructura y el daño que ya tienen nuestras casas"", dijo el vecino de Miramontes, Eduardo. Mientras los trabajos avanzan lento, según los mismos trabajadores, vecinos reclaman, los han amenazado con no dejarlos terminar sus labores y comerciantes aprovechan para ocupar la vía. Hasta han repetido como un lema que ""el Metrobús por Coapa no pasará"". ""No al MB por cafetales. Zona dañada por el sismo. No se nos consultó"", se lee en las lonas colgadas. Vecinos de colonias como La Cebada; Barrio 18; Rinconada Coapa; Granjas Coapa; Villa Coapa; Residencial Cafetales y Cuemanco son los principales opositores. En tanto, colonos de Coyoacán consideraron que están en riesgo 400 árboles por la obra, además mostraron grietas en edificios, socavones y hundimientos en calles. Quienes viven sobre Avenida Cafetales, de Calzada Las Bombas a Cañaverales, en la Unidad Habitacional CTM Culhuacán Sección 10, identificaron que en últimos años ha crecido la formación de grietas en sus casas o hundimientos en un edificio. En uno de los estacionamientos, se observó un nuevo socavón. Pese al cambio de trazo del Metrobús, los colonos aseguraron que autoridades no han aplicado estudios para identificar el motivo de las grietas y los hundimientos. Además de que no han transparentado el proyecto. Por ello, externaron su preocupación de que el paso de las unidades del Metrobús puedan agravar los daños que, dice, existen en el suelo. También aseguraron que la Unidad resultó afectada por el sismo del 19S.     Mercedes Piedras, vecina de la CTM   ""Debido a que las viviendas están dañadas, ya son viviendas viejas y muchas tienen averías, la zona es fangosa, tiene muchos socavones"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7081045|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190601/interactiva/RCIU20190601-019.JPG&text=Crece+oposicion+a+MB5+en+Tlalpan+y+Coyoacan&tit=
332,Boicotean los vecinos pruebas,Víctor Juárez,"Vecinos de colonias aledañas al trazo de la ampliación de la Línea 5 del Metrobús boicotearon ayer el viaje de prueba de una de las unidades que pretendía circular sobre Avenida Cafetales.
La...","Vecinos de colonias aledañas al trazo de la ampliación de la Línea 5 del Metrobús boicotearon ayer el viaje de prueba de una de las unidades que pretendía circular sobre Avenida Cafetales. La oposición justificó su rechazo a la red con el tipo de suelo de la zona, pues, dicen, resultó afectada tras el sismo del 19 de septiembre de 2017. Una treintena de manifestantes bloquearon el paso de la unidad mientras pretendía cruzar Calzada de las Bombas. Cerca de 20 minutos, los inconformes evitaron el libre tránsito del autobús al posicionarse sobre su carril con pancartas en mano. Fue hasta que elementos de la Policía de Tránsito, que se desplegaron para ordenar la afluencia vial, llegaron a un acuerdo con los manifestantes para devolver la unidad a la ruta. ""Nos cayó como un balde de agua, los planos los tenían por Bombas, llegaba a Miramontes y de ahí a la Glorieta de Vaqueritos y, de un día para otro, ya venía por Cafetales"", explicó María Guadalupe Méndez. La vecina reconoció que el acondicionamiento de las obras es necesario, sin embargo, les preocupan los riesgos asociados con el tipo de suelo de la zona. ""No es que estemos pidiendo algo que sea capricho, nos gusta que esté arreglado y el Metrobús es un transporte bueno, pero no por esta zona. Desde el Barrio 18 estamos unidos, desde allá empezaron los vecinos igual, tampoco están de acuerdo y allá los pararon"", señaló.     Elvia, vecina inconforme   ""Mi propia casa se mueve como gelatina cada vez que pasa un tráiler, ahora imagínese cada que pasen estos, que pesan 40 toneladas, según nos dijo el propio director del Metrobús"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7081044|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190601/interactiva/RCIU20190601-019.JPG&text=Boicotean+los+vecinos+pruebas&tit=
333,Abren vecinos y embajada dialogo por obra,Víctor Juárez,"Vecinos de la Colonia Irrigación y personal a cargo de la nueva Embajada de Estados Unidos acordaron abrir mesas de diálogo durante la edificación de la sede diplomática, que se estima concluir en...","Vecinos de la Colonia Irrigación y personal a cargo de la nueva Embajada de Estados Unidos acordaron abrir mesas de diálogo durante la edificación de la sede diplomática, que se estima concluir en 2022. Durante la reunión de ayer, con una representante de la obra y con el director de Gobierno de la Alcaldía Miguel Hidalgo, colonos manifestaron las razones de su inconformidad que, desde mediados de 2018, difundieron, como la instalación de una planta de concreto dentro del terreno y vehículos estacionados en las inmediaciones. De acuerdo con Natasha Lozano, integrante del Comité Ciudadano de Irrigación, la reunión fue un avance hacia la resolución de algunos temas conflictivos, como la movilidad de la zona, el uso de la planta de concreto y el destino de una hectárea del terreno. ""Una de las cosas que nos dijeron los chavos de la Embajada es que no van a usar todo el terreno, que hay una propuesta de venta de parte del terreno que tienen. Hubo una propuesta de una vecina en el que se propuso que ese terreno se hiciera un parque"", destacó Lozano. Sobre la movilidad, la Alcaldía se comprometió a reunirse con los vecinos la próxima semana para abordar el tema. En tanto, la Embajada aseguró que solamente construiría espacio para 600 cajones de estacionamiento, mientras que en el inmueble se estima que trabajarán mil 200 personas. ""Quedaron de decirnos cuánta gente esperan al día, es importantísimo en términos de calcular el problema de movilidad. Son cosas que tenían que revisarse"", señaló.     Natasha Lozano, del Comité Ciudadano   ""La parte de la excavación termina a finales de este año, es la parte más sentida para la gente de cerca, porque es donde hay más ruido"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=7085195|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190606/interactiva/RCIU20190606-003.JPG&text=Abren+vecinos+y+embajada+dialogo+por+obra&tit=
